Time	Substrate Temperature	Substrate Setpoint	Substrate Output	Substrate Rotation Temperature	Substrate Rotation Setpoint	Substrate Rotation Output	Substrate Position Temperature	Substrate Position Setpoint	Substrate Position Output	Buffer HTS Temperature	Buffer HTS Setpoint	Buffer HTS Output	LC Lamp Temperature	LC Lamp Setpoint	LC Lamp Output	In Base Temperature	In Base Setpoint	In Base Output	In Tip Temperature	In Tip Setpoint	In Tip Output	Ga Base Temperature	Ga Base Setpoint	Ga Base Output	Ga Tip Temperature	Ga Tip Setpoint	Ga Tip Output	Al Base Temperature	Al Base Setpoint	Al Base Output	Er Temperature	Er Setpoint	Er Output	GaTe Temperature	GaTe Setpoint	GaTe Output	Si Temperature	Si Setpoint	Si Output	Be Temperature	Be Setpoint	Be Output	Bi Base Temperature	Bi Base Setpoint	Bi Base Output	Bi Tip Temperature	Bi Tip Setpoint	Bi Tip Output	As SUB Temperature	As SUB Setpoint	As SUB Output	As Cracker Temperature	As Cracker Setpoint	As Cracker Output	As Valve Temperature	As Valve Setpoint	As Valve Output	Sb SUB Temperature	Sb SUB Setpoint	Sb SUB Output	Sb Cracker Temperature	Sb Cracker Setpoint	Sb Cracker Output	Sb Valve Temperature	Sb Valve Setpoint	Sb Valve Output	AHS Temperature	AHS Setpoint	AHS Output	DD Be Temperature	DD Be Setpoint	DD Be Output	BOS Temperature	BOS Setpoint	BOS Output	SF1 Temperature	SF1 Setpoint	SF1 Output	SF2 Temperature	SF2 Setpoint	SF2 Output	BOS1 Temperature	BOS1 Setpoint	BOS1 Output	BOS2 Temperature	BOS2 Setpoint	BOS2 Output	Growth Chamber Pressure	Beam Flux	BandiT temperature	Buffer Chamber Pressure	Load Chamber Pressure	BOS Pressure	DopantWaterFlow	LC Turbo Backing Pump	Plasma Intensity	Pirani BM 2	Pirani GC 1	Pirani GC 2	CAR Cryo	Source Flange Cryo	CAR GV	Source Flange GV	BOS Cryo	AluminumInterlock	Shutters	Comments
3567690304	200.2	200.0	5.7	---	---	---	---	---	---	139.6	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.2	902.5	902.5	17.3	1052.5	1052.5	38.2	1132.4	1132.5	24.1	400.0	400.0	6.3	99.8	100.0	1.7	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.3	400.0	46.3	850.1	850.0	18.4	0.00	---	---	568.7	568.6	71.8	899.9	900.0	20.9	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.39E-9	1.7889E-8	-1.5	5.06E-9	5.10E-9	1.00E-11	0.00	7.71E-3	-1.92E-4	1.010E+1	4.906E-1	1.000E-15	15.95	15.76	NaN	NaN	---	-3.40E-4	all shutters closed	As fluxes
3567690319	200.1	200.0	5.8	---	---	---	---	---	---	139.0	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.4	1052.4	1052.5	38.3	1132.5	1132.5	23.9	400.1	400.0	6.3	100.4	100.0	1.1	350.0	350.0	2.9	349.9	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.5	399.7	400.0	47.8	850.1	850.0	18.4	235.00	---	---	568.5	568.6	72.2	900.0	900.0	20.6	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.86E-9	2.3671E-6	-1.5	5.05E-9	5.10E-9	1.00E-11	0.00	7.69E-3	-3.77E-4	1.011E+1	4.906E-1	1.000E-15	16.71	15.72	NaN	NaN	---	-3.16E-4	As	As fluxes
3567690334	200.2	200.0	5.5	---	---	---	---	---	---	138.2	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.2	902.4	902.5	17.4	1052.5	1052.5	38.2	1132.5	1132.5	24.0	400.1	400.0	6.3	100.7	100.0	0.8	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.4	399.5	400.0	47.6	850.0	850.0	18.5	235.00	---	---	568.6	568.6	72.1	900.1	900.0	20.8	0.00	---	---	1.0	1.0	1.5	350.1	350.0	2.6	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.32E-8	3.5247E-6	-1.5	5.05E-9	5.10E-9	1.00E-11	0.00	7.73E-3	-3.15E-4	1.011E+1	4.908E-1	1.000E-15	17.66	15.98	NaN	NaN	---	-2.85E-4	As	As fluxes
3567690349	200.1	200.0	5.6	---	---	---	---	---	---	137.4	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.1	350.0	8.0	902.5	902.5	17.4	1052.5	1052.5	38.3	1132.6	1132.5	24.1	400.0	400.0	6.3	100.7	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.5	400.2	400.0	45.5	849.9	850.0	18.6	0.00	---	---	568.6	568.6	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.02E-8	4.9285E-7	-1.5	5.03E-9	5.10E-9	1.00E-11	0.00	7.67E-3	-2.99E-4	1.011E+1	4.909E-1	1.000E-15	17.75	15.94	NaN	NaN	---	-2.51E-4	Al,Ga	As fluxes
3567690364	200.0	200.0	5.6	---	---	---	---	---	---	136.7	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.1	902.5	902.5	17.2	1052.4	1052.5	38.4	1132.6	1132.5	23.9	400.0	400.0	6.2	100.4	100.0	1.1	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.3	400.0	46.2	850.0	850.0	18.4	0.10	---	---	568.7	568.6	71.7	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	7.92E-9	2.5389E-8	-1.5	5.02E-9	5.10E-9	1.00E-11	0.00	7.56E-3	-3.13E-4	1.011E+1	4.908E-1	1.000E-15	17.74	16.10	NaN	NaN	---	-3.04E-4	all shutters closed	As fluxes
3567690379	199.8	200.0	5.9	---	---	---	---	---	---	136.2	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.1	902.6	902.5	17.5	1052.5	1052.5	38.2	1132.5	1132.5	24.2	400.0	400.0	6.3	99.9	100.0	1.4	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	400.5	400.0	45.6	850.0	850.0	18.4	0.00	---	---	568.6	568.6	72.2	900.1	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.84E-9	1.9167E-8	-1.5	5.01E-9	5.10E-9	1.00E-11	0.00	7.65E-3	-3.51E-4	1.011E+1	4.910E-1	1.000E-15	17.81	15.83	NaN	NaN	---	-3.07E-4	all shutters closed	As fluxes
3567690394	199.8	200.0	6.0	---	---	---	---	---	---	135.4	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.5	902.5	902.5	17.5	1052.5	1052.5	38.1	1132.5	1132.5	24.1	400.0	400.0	6.4	99.4	100.0	1.7	350.0	350.0	2.9	349.9	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	399.8	400.0	48.3	850.1	850.0	18.5	235.00	---	---	568.6	568.6	71.9	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	5.95E-9	1.5184E-8	-1.5	5.01E-9	5.10E-9	1.00E-11	0.00	7.68E-3	-2.73E-4	1.010E+1	4.908E-1	1.000E-15	17.95	15.92	NaN	NaN	---	-2.32E-4	As	As fluxes
3567690410	199.7	200.0	6.0	---	---	---	---	---	---	134.7	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.3	902.5	902.5	17.3	1052.5	1052.5	38.3	1132.5	1132.5	24.1	400.0	400.0	6.3	99.2	100.0	1.9	350.0	350.0	3.0	350.1	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	399.5	400.0	47.6	850.1	850.0	18.5	235.00	---	---	568.6	568.6	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.62E-8	3.6250E-6	-1.5	4.99E-9	5.10E-9	1.00E-11	0.00	7.68E-3	-5.00E-4	1.010E+1	4.910E-1	1.000E-15	17.96	15.88	NaN	NaN	---	-1.51E-4	Al,Ga	As fluxes
3567690424	199.8	200.0	6.1	---	---	---	---	---	---	134.0	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	349.9	350.0	8.2	902.5	902.5	17.9	1052.4	1052.5	38.1	1132.5	1132.5	24.0	400.0	400.0	6.5	99.3	100.0	1.6	350.1	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.3	400.0	45.1	849.9	850.0	18.5	0.00	---	---	568.6	568.6	71.9	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.11E-8	4.9910E-7	-1.5	4.98E-9	5.09E-9	1.00E-11	0.00	7.72E-3	-3.02E-4	1.011E+1	4.911E-1	1.000E-15	17.99	16.10	NaN	NaN	---	-3.66E-4	Al,Ga	As fluxes
3567690439	199.8	200.0	6.1	---	---	---	---	---	---	133.5	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.1	902.5	902.5	16.7	1052.5	1052.5	38.2	1132.4	1132.5	24.1	400.0	400.0	6.2	99.9	100.0	1.6	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.3	400.0	46.4	849.9	850.0	18.5	0.00	---	---	568.6	568.6	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	8.76E-9	4.8010E-7	-1.5	4.97E-9	5.10E-9	1.00E-11	0.00	7.71E-3	-2.97E-4	1.011E+1	4.913E-1	1.000E-15	17.93	16.08	NaN	NaN	---	-1.16E-4	all shutters closed	As fluxes
3567690454	199.9	200.0	6.0	---	---	---	---	---	---	132.8	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.0	350.0	7.8	902.5	902.5	17.3	1052.6	1052.5	38.2	1132.5	1132.5	23.9	399.9	400.0	6.3	100.5	100.0	1.2	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.8	400.5	400.0	45.9	850.0	850.0	18.4	0.00	---	---	568.6	568.6	72.1	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.28E-9	1.6056E-8	-1.5	4.96E-9	5.09E-9	1.00E-11	0.00	7.73E-3	-2.88E-4	1.011E+1	4.911E-1	1.000E-15	17.88	15.66	NaN	NaN	---	-2.07E-4	all shutters closed	As fluxes
3567690469	199.9	200.0	5.9	---	---	---	---	---	---	132.1	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.3	902.5	902.5	17.5	1052.4	1052.5	38.2	1132.5	1132.5	24.0	400.0	400.0	6.3	100.8	100.0	1.0	349.9	350.0	3.0	349.9	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	399.6	400.0	48.1	850.1	850.0	18.5	235.10	---	---	568.6	568.6	72.0	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.24E-8	3.6092E-6	-1.5	4.94E-9	5.09E-9	1.00E-11	0.00	7.71E-3	-3.70E-4	1.011E+1	4.913E-1	1.000E-15	17.91	15.85	NaN	NaN	---	-1.78E-4	As	As fluxes
3567690484	200.0	200.0	5.8	---	---	---	---	---	---	131.4	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.2	902.4	902.5	17.2	1052.5	1052.5	38.3	1132.6	1132.5	24.1	400.0	400.0	6.2	100.7	100.0	0.8	350.1	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	399.5	400.0	47.2	850.1	850.0	18.3	13.30	---	---	568.6	568.6	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.60E-8	3.6285E-6	-1.5	4.93E-9	5.09E-9	1.00E-11	0.00	7.73E-3	-3.35E-4	1.011E+1	4.913E-1	1.000E-15	17.98	16.10	NaN	NaN	---	-2.05E-4	Al,Ga	As fluxes
3567690499	200.0	200.0	5.9	---	---	---	---	---	---	130.9	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	7.8	902.5	902.5	16.9	1052.5	1052.5	37.9	1132.5	1132.5	23.8	400.1	400.0	6.3	100.5	100.0	1.2	350.0	350.0	3.0	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.4	400.4	400.0	45.4	849.9	850.0	18.4	0.10	---	---	568.6	568.6	71.9	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.27E-8	5.2530E-7	-1.5	4.93E-9	5.09E-9	1.00E-11	0.00	7.73E-3	-3.84E-4	1.010E+1	4.912E-1	1.000E-15	18.35	15.97	NaN	NaN	---	-5.29E-4	Al,Ga	As fluxes
3567690514	200.2	200.0	5.6	---	---	---	---	---	---	129.7	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	7.9	902.5	902.5	17.5	1052.4	1052.5	38.3	1132.4	1132.5	24.1	400.0	400.0	6.3	99.9	100.0	1.5	350.0	350.0	3.0	350.0	350.0	4.9	306.7	300.0	0.0	349.9	350.0	9.5	400.5	400.0	45.8	850.0	850.0	18.4	0.10	---	---	568.5	568.6	72.1	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	7.54E-9	2.1885E-8	-1.5	5.48E-9	5.10E-9	1.00E-11	0.00	7.71E-3	-3.65E-4	1.011E+1	4.912E-1	1.000E-15	18.04	15.71	NaN	NaN	---	-1.89E-4	all shutters closed	As fluxes
3567690530	200.2	200.0	5.5	---	---	---	---	---	---	128.5	10.0	0.0	24.9	10.0	0.0	233.1	175.0	0.0	349.9	350.0	8.0	902.6	902.5	17.0	1052.5	1052.5	38.2	1132.5	1132.5	24.0	400.0	400.0	6.2	99.3	100.0	1.7	350.1	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.8	400.5	400.0	46.1	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.52E-9	1.6873E-8	-1.5	5.14E-9	5.10E-9	1.00E-11	0.00	7.73E-3	-2.97E-4	1.011E+1	4.915E-1	1.000E-15	17.72	15.67	NaN	NaN	---	-3.77E-4	As	As fluxes
3567690544	200.2	200.0	5.6	---	---	---	---	---	---	127.4	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.1	350.0	7.8	902.5	902.5	17.4	1052.4	1052.5	38.1	1132.5	1132.5	23.9	399.9	400.0	6.3	99.2	100.0	1.9	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.5	399.7	400.0	47.7	850.0	850.0	18.4	245.00	---	---	568.7	568.6	71.7	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.25E-8	4.0591E-6	-1.5	5.42E-9	5.10E-9	1.00E-11	0.00	7.73E-3	-2.69E-4	1.010E+1	4.916E-1	1.000E-15	17.37	15.86	NaN	NaN	---	-1.86E-4	As	As fluxes
3567690559	200.1	200.0	5.7	---	---	---	---	---	---	126.9	10.0	0.0	24.9	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.3	902.5	902.5	17.7	1052.5	1052.5	38.1	1132.5	1132.5	24.1	399.9	400.0	6.3	99.2	100.0	1.7	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.1	350.0	9.8	399.8	400.0	47.2	850.0	850.0	18.4	0.10	---	---	568.6	568.6	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.52E-8	5.6099E-7	-1.5	5.01E-9	5.10E-9	1.00E-11	0.00	7.71E-3	-2.51E-4	1.011E+1	4.915E-1	1.000E-15	17.45	15.90	NaN	NaN	---	-5.48E-4	Al,Ga	As fluxes
3567690574	200.1	200.0	5.7	---	---	---	---	---	---	125.9	10.0	0.0	24.9	10.0	0.0	233.1	175.0	0.0	350.1	350.0	7.7	902.4	902.5	17.5	1052.5	1052.5	38.1	1132.5	1132.5	24.0	399.9	400.0	6.4	99.9	100.0	1.3	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.5	400.4	400.0	45.5	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.2	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.05E-8	4.8889E-7	-1.5	4.92E-9	5.10E-9	1.00E-11	0.00	7.71E-3	-3.38E-4	1.010E+1	4.915E-1	1.000E-15	17.50	15.67	NaN	NaN	---	-5.18E-4	all shutters closed	As fluxes
3567690590	200.0	200.0	5.8	---	---	---	---	---	---	125.0	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.1	350.0	8.7	902.4	902.5	17.5	1052.5	1052.5	38.2	1132.5	1132.5	24.1	400.1	400.0	6.3	100.4	100.0	1.1	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	349.9	350.0	9.7	400.3	400.0	46.3	850.0	850.0	18.4	0.00	---	---	568.6	568.6	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	8.38E-9	2.4782E-8	-1.5	4.90E-9	5.09E-9	1.00E-11	0.00	7.70E-3	-2.94E-4	1.011E+1	4.916E-1	1.000E-15	17.49	15.84	NaN	NaN	---	-3.66E-4	all shutters closed	As fluxes
3567690604	199.9	200.0	5.9	---	---	---	---	---	---	124.2	10.0	0.0	24.9	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.5	1052.5	1052.5	38.3	1132.5	1132.5	24.0	400.1	400.0	6.3	100.6	100.0	1.0	350.0	350.0	2.9	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.5	400.0	400.0	46.9	850.1	850.0	18.4	245.00	---	---	568.6	568.6	71.9	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	7.14E-9	1.8703E-8	-1.5	4.88E-9	5.09E-9	1.00E-11	0.00	7.69E-3	-3.77E-4	1.011E+1	4.919E-1	1.000E-15	17.41	15.90	NaN	NaN	---	-2.16E-4	As	As fluxes
3567690619	199.9	200.0	5.9	---	---	---	---	---	---	123.3	10.0	0.0	24.9	10.0	0.0	233.0	175.0	0.0	350.1	350.0	8.1	902.5	902.5	17.6	1052.5	1052.5	38.2	1132.5	1132.5	24.2	400.0	400.0	6.2	100.7	100.0	1.0	350.0	350.0	3.0	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.6	399.5	400.0	47.5	850.1	850.0	18.4	245.00	---	---	568.6	568.6	72.0	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.67E-8	3.9758E-6	-1.6	4.86E-9	5.09E-9	1.00E-11	0.00	7.64E-3	-2.81E-4	1.011E+1	4.918E-1	1.000E-15	17.44	15.68	NaN	NaN	---	-1.89E-4	As	As fluxes
3567690634	200.0	200.0	5.9	---	---	---	---	---	---	122.8	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.1	350.0	7.7	902.5	902.5	17.8	1052.4	1052.5	38.3	1132.5	1132.5	24.1	400.0	400.0	6.2	100.4	100.0	1.2	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	400.0	400.0	47.2	849.8	850.0	18.5	0.10	---	---	568.5	568.6	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.56E-8	5.5812E-7	-1.5	4.85E-9	5.09E-9	1.00E-11	0.00	7.60E-3	-3.16E-4	1.010E+1	4.918E-1	1.000E-15	17.74	15.85	NaN	NaN	---	-1.56E-4	Al,Ga	As fluxes
3567690650	199.9	200.0	5.9	---	---	---	---	---	---	122.0	10.0	0.0	24.9	10.0	0.0	233.2	175.0	0.0	350.0	350.0	7.9	902.4	902.5	17.4	1052.4	1052.5	38.2	1132.6	1132.5	24.0	400.0	400.0	6.3	99.9	100.0	1.3	350.0	350.0	3.0	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.5	400.4	400.0	45.8	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.1	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.13E-8	4.9291E-7	-1.5	4.84E-9	5.09E-9	1.00E-11	0.00	7.61E-3	-3.23E-4	1.011E+1	4.917E-1	1.000E-15	17.71	16.11	NaN	NaN	---	-1.78E-4	all shutters closed	As fluxes
3567690664	200.0	200.0	5.9	---	---	---	---	---	---	121.2	10.0	0.0	24.9	10.0	0.0	233.3	175.0	0.0	349.9	350.0	8.3	902.5	902.5	17.3	1052.6	1052.5	38.2	1132.5	1132.5	24.2	400.0	400.0	6.4	99.5	100.0	1.6	350.1	350.0	3.0	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.8	400.4	400.0	45.9	850.0	850.0	18.5	0.10	---	---	568.5	568.6	72.0	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	7.57E-9	2.6961E-8	-1.5	4.83E-9	5.09E-9	1.00E-11	0.00	7.72E-3	-3.29E-4	1.011E+1	4.920E-1	1.000E-15	17.52	15.68	NaN	NaN	---	-4.63E-4	all shutters closed	As fluxes
3567690679	200.0	200.0	5.7	---	---	---	---	---	---	120.4	10.0	0.0	24.9	10.0	0.0	233.1	175.0	0.0	350.0	350.0	7.8	902.6	902.5	17.5	1052.5	1052.5	38.2	1132.5	1132.5	24.1	400.0	400.0	6.3	99.2	100.0	1.8	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	399.7	400.0	48.1	850.1	850.0	18.3	245.00	---	---	568.5	568.6	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	349.9	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.09E-8	4.4971E-6	-1.5	4.82E-9	5.09E-9	1.00E-11	0.00	7.67E-3	-2.81E-4	1.010E+1	4.921E-1	1.000E-15	17.41	15.69	NaN	NaN	---	-1.92E-4	As	As fluxes
3567690694	200.1	200.0	5.8	---	---	---	---	---	---	119.8	10.0	0.0	24.9	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.1	902.5	902.5	17.3	1052.5	1052.5	38.2	1132.5	1132.5	23.9	400.0	400.0	6.3	99.4	100.0	1.9	350.1	350.0	2.9	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.8	399.5	400.0	47.7	850.1	850.0	18.3	245.00	---	---	568.6	568.6	72.1	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.64E-8	3.9612E-6	-1.5	4.81E-9	5.09E-9	1.00E-11	0.00	7.70E-3	-2.88E-4	1.010E+1	4.921E-1	1.000E-15	17.38	15.80	NaN	NaN	---	-4.07E-4	As	As fluxes
3567690709	200.1	200.0	5.4	---	---	---	---	---	---	119.0	10.0	0.0	24.9	10.0	0.0	233.2	175.0	0.0	350.0	350.0	7.8	902.5	902.5	17.3	1052.5	1052.5	38.2	1132.5	1132.5	23.9	400.0	400.0	6.3	99.9	100.0	1.5	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	349.9	350.0	9.7	399.9	400.0	46.1	849.9	850.0	18.6	0.00	---	---	568.6	568.6	72.2	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.95E-8	4.0780E-6	-1.5	4.80E-9	5.09E-9	1.00E-11	0.00	7.68E-3	-4.59E-4	1.011E+1	4.918E-1	1.000E-15	17.65	15.93	NaN	NaN	---	-2.58E-4	Al,Ga	As fluxes
3567690724	200.0	200.0	5.7	---	---	---	---	---	---	118.3	10.0	0.0	24.9	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.1	902.4	902.5	17.6	1052.4	1052.5	38.3	1132.5	1132.5	24.1	400.0	400.0	6.3	100.4	100.0	1.0	350.0	350.0	2.9	350.1	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.7	400.3	400.0	46.2	850.0	850.0	18.4	0.00	---	---	568.7	568.6	72.1	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	9.43E-9	2.9469E-8	-1.5	4.78E-9	5.08E-9	1.00E-11	0.00	7.71E-3	-2.70E-4	1.011E+1	4.924E-1	1.000E-15	17.89	15.87	NaN	NaN	---	-3.83E-4	all shutters closed	As fluxes
3567690739	200.0	200.0	5.9	---	---	---	---	---	---	117.5	10.0	0.0	24.9	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.4	1052.5	1052.5	38.1	1132.5	1132.5	24.0	400.0	400.0	6.3	100.6	100.0	1.1	350.0	350.0	3.0	350.0	350.0	4.9	306.7	300.0	0.0	350.0	350.0	9.6	400.5	400.0	45.6	850.0	850.0	18.4	0.00	---	---	568.6	568.6	72.1	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	7.93E-9	2.1179E-8	-1.5	4.77E-9	5.09E-9	1.00E-11	0.00	7.73E-3	-2.67E-4	1.010E+1	4.923E-1	1.000E-15	17.98	15.80	NaN	NaN	---	-2.91E-4	all shutters closed	As fluxes
